Date,Order_ID,Product_Name,Category,Quantity,Unit_Price,Discount,Region
2015-07-03,US-2015-153500,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",Office Supplies,2.0,3.36,20.0,East
2015-07-03,US-2015-153500,"Howard Miller 12"" Round Wall Clock",Furniture,9.0,31.43,20.0,East
2015-04-04,CA-2015-110667,DIXON Ticonderoga Erasable Checking Pencils,Office Supplies,2.0,5.58,0.0,East
2015-04-04,CA-2015-110667,Eldon Advantage Foldable Chair Mats for Low Pile Carpets,Furniture,2.0,54.2,0.0,East
2015-04-04,CA-2015-110667,GBC Prestige Therm-A-Bind Covers,Office Supplies,3.0,27.45,20.0,East
2015-04-04,CA-2015-110667,Avery Round Ring Poly Binders,Office Supplies,4.0,2.27,20.0,East
2017-12-10,CA-2017-167150,Avery Hole Reinforcements,Office Supplies,4.0,4.98,20.0,West
2017-12-10,CA-2017-167150,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",Office Supplies,2.0,32.78,20.0,West
2016-11-24,CA-2016-105284,Stockwell Gold Paper Clips,Office Supplies,3.0,1.47,20.0,East
2015-03-23,US-2015-125374,Global Deluxe Steno Chair,Furniture,2.0,53.89,30.0,Central
2015-04-16,CA-2015-161263,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,Office Supplies,3.0,15.07,20.0,East
2015-04-16,CA-2015-161263,"Super Bands, 12/Pack",Office Supplies,7.0,1.49,20.0,East
2015-04-16,CA-2015-161263,Crayola Colored Pencils,Office Supplies,3.0,2.62,20.0,East
2015-04-16,CA-2015-161263,Plantronics 81402,Technology,3.0,39.59,40.0,East
2015-04-16,CA-2015-161263,Assorted Color Push Pins,Office Supplies,1.0,1.45,20.0,East
2015-04-16,CA-2015-161263,"GBC Velobind Prepunched Cover Sets, Regency Series",Office Supplies,5.0,11.09,70.0,East
2016-10-01,CA-2016-157686,"Global Value Mid-Back Manager's Chair, Gray",Furniture,4.0,48.71,20.0,West
2017-09-28,US-2017-139955,Staple remover,Office Supplies,1.0,1.74,20.0,Central
2015-07-25,US-2015-150161,GBC Premium Transparent Covers with Diagonal Lined Pattern,Office Supplies,4.0,6.29,70.0,East
2015-11-20,CA-2015-144652,Newell 333,Office Supplies,7.0,2.78,0.0,West
2016-04-28,CA-2016-152814,Xerox 1881,Office Supplies,3.0,9.82,20.0,West
2017-11-14,CA-2017-106943,3M Organizer Strips,Office Supplies,2.0,4.32,20.0,East
2016-11-12,CA-2016-134348,Avery Durable Slant Ring Binders With Label Holder,Office Supplies,5.0,1.25,70.0,West
2016-11-12,CA-2016-134348,Round Ring Binders,Office Supplies,7.0,0.62,70.0,West
2016-11-12,CA-2016-134348,Micropad Numeric Keypads,Technology,2.0,15.99,20.0,West
2016-09-29,CA-2016-161781,Newell 328,Office Supplies,7.0,5.84,0.0,Central
2017-09-23,CA-2017-132521,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,Office Supplies,2.0,59.98,0.0,West
2017-09-23,CA-2017-132521,Sterilite Officeware Hinged File Box,Office Supplies,3.0,10.48,0.0,West
2017-09-23,CA-2017-132521,Avery Printable Repositionable Plastic Tabs,Office Supplies,1.0,6.88,20.0,West
2015-11-29,CA-2015-110016,Easy-staple paper,Office Supplies,4.0,4.98,0.0,Central
2015-11-29,CA-2015-110016,"Global High-Back Leather Tilter, Burgundy",Furniture,9.0,122.99,0.0,Central
2016-03-01,US-2016-143819,Chromcraft Round Conference Tables,Furniture,8.0,104.57,40.0,East
2016-03-01,US-2016-143819,Easy-staple paper,Office Supplies,1.0,26.38,0.0,East
2016-03-01,US-2016-143819,Adjustable Depth Letter/Legal Cart,Office Supplies,2.0,181.46,0.0,East
2016-03-01,US-2016-143819,Ativa V4110MDD Micro-Cut Shredder,Technology,7.0,699.99,0.0,East
2016-08-12,CA-2016-167584,Xerox 224,Office Supplies,1.0,6.48,0.0,Central
2016-08-15,CA-2016-166163,Nokia Lumia 521 (T-Mobile),Technology,3.0,23.99,20.0,West
2016-08-15,CA-2016-166163,Avery 488,Office Supplies,1.0,3.15,0.0,West
2017-06-04,CA-2017-158407,Telescoping Adjustable Floor Lamp,Furniture,2.0,15.99,20.0,South
2017-06-04,CA-2017-158407,Innergie mMini Combo Duo USB Travel Charging Kit,Technology,2.0,35.99,20.0,South
2015-12-06,CA-2015-143490,Stanley Contemporary Battery Pencil Sharpeners,Office Supplies,9.0,13.35,0.0,West
2015-12-06,CA-2015-143490,AT&T 1080 Corded phone,Technology,2.0,109.59,20.0,West
2015-12-27,CA-2015-165085,Xerox 1950,Office Supplies,5.0,5.78,0.0,East
2015-12-27,CA-2015-165085,Kensington 7 Outlet MasterPiece Power Center,Office Supplies,2.0,177.98,0.0,East
2017-01-21,CA-2017-160423,"Fellowes Mobile File Cart, Black",Office Supplies,7.0,49.74,20.0,South
2017-01-21,CA-2017-160423,GBC Recycled VeloBinder Covers,Office Supplies,7.0,5.11,70.0,South
2014-06-25,CA-2014-159338,Hon 4060 Series Tables,Furniture,5.0,89.57,20.0,West
2016-06-14,CA-2016-107216,Newell 326,Office Supplies,4.0,1.76,0.0,West
2016-06-14,CA-2016-107216,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",Furniture,3.0,2.91,0.0,West
2016-06-14,CA-2016-107216,Logitech ClearChat Comfort/USB Headset H390,Technology,1.0,29.29,0.0,West
2016-06-14,CA-2016-107216,Newell 346,Office Supplies,3.0,2.88,0.0,West
2017-04-21,US-2017-145863,Avery Non-Stick Binders,Office Supplies,3.0,0.9,80.0,Central
2017-04-21,US-2017-145863,UniKeep View Case Binders,Office Supplies,3.0,0.98,80.0,Central
2016-10-21,CA-2016-112340,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",Office Supplies,3.0,7.64,0.0,West
2016-11-19,US-2016-110156,"Tennsco Lockers, Gray",Office Supplies,6.0,16.78,20.0,Central
2016-11-19,US-2016-110156,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",Furniture,2.0,1.16,60.0,Central
2016-11-19,US-2016-110156,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",Office Supplies,5.0,2.16,80.0,Central
2016-11-19,US-2016-110156,Staples,Office Supplies,12.0,4.86,20.0,Central
2016-11-19,US-2016-110156,"Recycled Interoffice Envelopes with Re-Use-A-Seal Closure, 10 x 13",Office Supplies,3.0,13.66,20.0,Central
2016-11-19,US-2016-110156,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,Technology,5.0,14.39,20.0,Central
2016-11-19,US-2016-110156,Xerox 1905,Office Supplies,2.0,5.18,20.0,Central
2016-11-19,US-2016-110156,Avery Hidden Tab Dividers for Binding Systems,Office Supplies,2.0,0.6,80.0,Central
2017-12-18,CA-2017-140585,Binding Machine Supplies,Office Supplies,2.0,23.34,20.0,West
2017-12-18,CA-2017-140585,"Bush Saratoga Collection 5-Shelf Bookcase, Hanover Cherry, *Special Order",Furniture,1.0,119.83,15.0,West
2017-12-18,CA-2017-140585,Logitech Illuminated - Keyboard,Technology,2.0,59.99,0.0,West
2016-07-22,CA-2016-144855,Self-Adhesive Removable Labels,Office Supplies,2.0,3.15,0.0,West
2015-09-04,CA-2015-142755,Xerox 1908,Office Supplies,5.0,55.98,0.0,South
2015-09-04,CA-2015-142755,Logitech G19 Programmable Gaming Keyboard,Technology,5.0,123.99,0.0,South
2015-09-04,CA-2015-142755,"Ampad Evidence Wirebond Steno Books, 6"" x 9""",Office Supplies,2.0,2.18,0.0,South
2015-09-04,CA-2015-142755,Security-Tint Envelopes,Office Supplies,2.0,7.64,0.0,South
2014-01-20,US-2014-147627,Apple iPhone 5C,Technology,7.0,99.99,0.0,South
2014-01-20,US-2014-147627,Newell 351,Office Supplies,7.0,3.28,0.0,South
2014-01-20,US-2014-147627,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",Furniture,4.0,9.65,0.0,South
2014-01-20,US-2014-147627,Newell 327,Office Supplies,3.0,2.21,0.0,South
2014-01-20,US-2014-147627,Staple envelope,Office Supplies,3.0,7.78,0.0,South
2014-01-20,US-2014-147627,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,Furniture,3.0,355.98,0.0,South
2015-03-02,CA-2015-105970,50 Colored Long Pencils,Office Supplies,1.0,10.16,0.0,Central
2015-03-02,CA-2015-105970,Brown Kraft Recycled Envelopes,Office Supplies,6.0,16.98,0.0,Central
2016-04-12,CA-2016-112102,KI Adjustable-Height Table,Furniture,4.0,85.98,0.0,South
2016-04-12,CA-2016-112102,Xerox 1945,Office Supplies,1.0,40.99,0.0,South
2016-04-12,CA-2016-112102,Globe Weis Peel & Seel First Class Envelopes,Office Supplies,5.0,12.78,0.0,South
2016-12-06,US-2016-114776,Xerox 216,Office Supplies,3.0,6.48,0.0,West
2016-06-05,US-2016-134908,"Eldon Base for stackable storage shelf, platinum",Office Supplies,4.0,31.15,20.0,East
2016-06-05,US-2016-134908,Avery 502,Office Supplies,3.0,2.52,20.0,East
2016-12-11,US-2016-148803,Steel Personal Filing/Posting Tote,Office Supplies,3.0,28.41,20.0,South
2016-11-12,CA-2016-152170,"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray",Office Supplies,8.0,35.94,0.0,Central
2016-11-12,CA-2016-152170,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,Office Supplies,2.0,18.84,0.0,Central
2016-11-12,CA-2016-152170,Xerox 1896,Office Supplies,2.0,9.99,0.0,Central
2016-11-12,CA-2016-152170,Newell 332,Office Supplies,7.0,2.94,0.0,Central
2016-11-12,CA-2016-152170,Cardinal Slant-D Ring Binders,Office Supplies,2.0,8.69,0.0,Central
2014-09-29,CA-2014-146969,Luxo Professional Combination Clamp-On Lamps,Furniture,2.0,102.3,0.0,West
2014-09-29,CA-2014-146969,Stockwell Push Pins,Office Supplies,4.0,2.18,0.0,West
2014-09-29,CA-2014-146969,Xerox 223,Office Supplies,1.0,6.48,0.0,West
2014-09-29,CA-2014-146969,Star Micronics TSP800 TSP847IIU Receipt Printer,Technology,2.0,343.16,20.0,West
2014-09-29,CA-2014-146969,"Fellowes Mobile File Cart, Black",Office Supplies,1.0,62.18,0.0,West
2015-04-04,CA-2015-112452,Hoover Shoulder Vac Commercial Portable Vacuum,Office Supplies,2.0,322.04,10.0,Central
2015-04-04,CA-2015-112452,Staples,Office Supplies,2.0,2.92,0.0,Central
2015-04-04,CA-2015-112452,Acco Expandable Hanging Binders,Office Supplies,2.0,6.38,0.0,Central
2015-04-04,CA-2015-112452,Shocksock Galaxy S4 Armband,Technology,1.0,10.95,0.0,Central
2015-04-04,CA-2015-112452,Brother DCP1000 Digital 3 in 1 Multifunction Machine,Technology,2.0,299.99,0.0,Central
2015-05-08,CA-2015-113971,"Eldon Regeneration Recycled Desk Accessories, Smoke",Furniture,6.0,1.39,20.0,East
2016-12-31,CA-2017-160395,"Crayola Anti Dust Chalk, 12/Pack",Office Supplies,2.0,1.82,0.0,West
2016-12-31,CA-2017-160395,Lock-Up Easel 'Spel-Binder',Office Supplies,7.0,22.82,20.0,West
2014-12-20,CA-2014-136567,"SAFCO Commercial Wire Shelving, 72h",Office Supplies,2.0,61.24,0.0,South
2014-12-20,CA-2014-136567,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",Furniture,7.0,320.64,0.0,South
2014-12-20,CA-2014-136567,Wilson Jones Century Plastic Molded Ring Binders,Office Supplies,3.0,20.77,0.0,South
2014-12-20,CA-2014-136567,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",Furniture,2.0,227.55,0.0,South
2016-07-02,CA-2016-149314,Hon Deluxe Fabric Upholstered Stacking Chairs,Furniture,1.0,195.18,20.0,West
2017-06-29,CA-2017-147039,"Belkin 325VA UPS Surge Protector, 6'",Office Supplies,3.0,120.98,0.0,Central
2017-06-29,CA-2017-147039,Avery Binding System Hidden Tab Executive Style Index Sets,Office Supplies,2.0,5.77,0.0,Central
2014-09-01,CA-2014-126522,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",Office Supplies,3.0,17.98,0.0,West
2014-03-03,CA-2014-127964,PowerGen Dual USB Car Charger,Technology,1.0,9.99,0.0,East
2014-03-03,CA-2014-127964,Ibico Laser Imprintable Binding System Covers,Office Supplies,3.0,41.92,20.0,East
2014-03-03,CA-2014-127964,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",Office Supplies,5.0,5.06,20.0,East
2014-05-04,CA-2014-117709,Fellowes Binding Cases,Office Supplies,4.0,11.7,0.0,Central
2015-11-02,CA-2015-125416,Logitech K350 2.4Ghz Wireless Keyboard,Technology,9.0,49.77,0.0,West
2017-12-08,CA-2017-145226,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",Furniture,2.0,54.74,0.0,East
2017-12-08,CA-2017-145226,Safco Industrial Wire Shelving System,Office Supplies,3.0,90.98,0.0,East
2017-12-08,CA-2017-145226,Xerox 1996,Office Supplies,3.0,6.48,0.0,East
2017-12-08,CA-2017-145226,Iris Project Case,Office Supplies,4.0,7.98,0.0,East
2014-03-10,US-2014-100279,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",Office Supplies,2.0,11.19,0.0,Central
2014-04-21,CA-2014-158064,ACCOHIDE Binder by Acco,Office Supplies,5.0,3.3,20.0,West
2015-10-22,US-2015-104430,GBC Instant Report Kit,Office Supplies,4.0,1.29,80.0,Central
2015-08-22,CA-2015-132080,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",Office Supplies,6.0,8.35,20.0,East
2016-08-29,CA-2016-161207,Acme Forged Steel Scissors with Black Enamel Handles,Office Supplies,3.0,9.31,0.0,East
2014-12-27,CA-2014-120243,Staple-on labels,Office Supplies,4.0,2.89,0.0,West
2016-12-01,CA-2016-113621,Harbour Creations Steel Folding Chair,Furniture,2.0,86.25,0.0,East
2016-12-01,CA-2016-113621,JBL Micro Wireless Portable Bluetooth Speaker,Technology,3.0,59.99,0.0,East
2016-04-24,CA-2016-168081,Plantronics S12 Corded Telephone Headset System,Technology,3.0,86.23,20.0,Central
2014-06-21,CA-2014-128146,Wireless Extenders zBoost YX545 SOHO Signal Booster,Technology,7.0,188.99,0.0,East
2014-06-21,CA-2014-128146,"OIC #2 Pencils, Medium Soft",Office Supplies,2.0,1.88,0.0,East
2017-01-14,CA-2017-138779,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",Office Supplies,1.0,21.74,20.0,South
2017-01-14,CA-2017-138779,Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,Technology,5.0,1.58,20.0,South
2014-11-24,CA-2014-127131,Peel & Stick Add-On Corner Pockets,Office Supplies,7.0,1.73,20.0,West
2014-11-24,CA-2014-127131,"Carina 42""Hx23 3/4""W Media Storage Unit",Office Supplies,6.0,80.98,0.0,West
2014-11-24,CA-2014-127131,Xerox 220,Office Supplies,4.0,6.48,0.0,West
2014-11-24,CA-2014-127131,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",Office Supplies,2.0,98.79,0.0,West
2017-02-26,CA-2017-117212,Kensington 6 Outlet Guardian Standard Surge Protector,Office Supplies,4.0,20.48,0.0,West
2017-02-26,CA-2017-117212,Toshiba IPT2010-SD IP Telephone,Technology,8.0,111.19,20.0,West
2017-02-26,CA-2017-117212,GuestStacker Chair with Chrome Finish Legs,Furniture,3.0,297.41,20.0,West
2017-02-26,CA-2017-117212,Xerox 1908,Office Supplies,4.0,55.98,0.0,West
2017-02-26,CA-2017-117212,Xerox 1924,Office Supplies,4.0,5.78,0.0,West
2015-09-15,US-2015-130519,Xerox 21,Office Supplies,3.0,5.18,20.0,South
2015-09-15,US-2015-130519,Ultra Door Push Plate,Furniture,4.0,3.93,20.0,South
2015-09-15,US-2015-130519,"Decoflex Hanging Personal Folder File, Blue",Office Supplies,2.0,12.34,20.0,South
2015-09-15,US-2015-130519,"Tenex ""The Solids"" Textured Chair Mats",Furniture,1.0,55.97,20.0,South
2016-04-08,CA-2016-130946,Kensington Orbit Wireless Mobile Trackball for PC and Mac,Technology,9.0,47.99,20.0,Central
2016-04-08,CA-2016-130946,Global Chrome Stack Chair,Furniture,4.0,24.0,30.0,Central
2016-04-08,CA-2016-130946,GBC DocuBind P400 Electric Binding System,Office Supplies,4.0,272.2,80.0,Central
2016-07-18,CA-2016-114727,Hon GuestStacker Chair,Furniture,3.0,181.34,20.0,West
2016-07-18,CA-2016-114727,Round Ring Binders,Office Supplies,3.0,0.62,70.0,West
2016-07-18,CA-2016-114727,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,Furniture,3.0,284.78,20.0,West
2016-07-18,CA-2016-114727,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",Office Supplies,2.0,296.78,20.0,West
2016-07-18,CA-2016-114727,"Fellowes Strictly Business Drawer File, Letter/Legal Size",Office Supplies,3.0,112.68,20.0,West
2017-08-01,CA-2017-133235,Nortel Networks T7316 E Nt8 B27,Technology,5.0,54.39,20.0,South
2016-07-14,CA-2016-137050,"Personal Folder Holder, Ebony",Office Supplies,1.0,11.21,0.0,East
2016-07-14,CA-2016-137050,Acco Hanging Data Binders,Office Supplies,3.0,3.05,20.0,East
2016-07-14,CA-2016-137050,Ideal Clamps,Office Supplies,7.0,2.01,0.0,East
2016-07-14,CA-2016-137050,Newell 315,Office Supplies,7.0,5.98,0.0,East
2016-07-14,CA-2016-137050,Pressboard Data Binders by Wilson Jones,Office Supplies,2.0,4.27,20.0,East
2016-07-14,CA-2016-137050,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,Furniture,4.0,144.78,20.0,East
2017-09-09,US-2017-118087,Global Low Back Tilter Chair,Furniture,2.0,70.69,30.0,East
2017-09-09,US-2017-118087,Wilson Jones Standard D-Ring Binders,Office Supplies,2.0,1.52,70.0,East
2017-09-09,US-2017-118087,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",Office Supplies,1.0,4.5,70.0,East
2017-09-09,US-2017-118087,"Quartet Omega Colored Chalk, 12/Pack",Office Supplies,1.0,4.67,20.0,East
2017-09-09,US-2017-118087,Microsoft Sculpt Comfort Mouse,Technology,3.0,31.96,20.0,East
2017-09-09,US-2017-118087,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",Furniture,2.0,8.51,20.0,East
2017-09-09,US-2017-118087,Plantronics S12 Corded Telephone Headset System,Technology,3.0,86.23,20.0,East
2017-09-09,US-2017-118087,Samsung Galaxy Note 2,Technology,7.0,275.99,40.0,East
2014-07-12,CA-2014-110184,Fellowes Super Stor/Drawer,Office Supplies,9.0,27.75,0.0,West
2014-07-12,CA-2014-110184,GE DSL Phone Line Filter,Technology,8.0,31.99,20.0,West
2016-12-04,CA-2016-126004,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",Furniture,3.0,37.93,0.0,East
2016-12-04,CA-2016-126004,Enermax Aurora Lite Keyboard,Technology,1.0,78.15,0.0,East
2016-12-04,CA-2016-126004,Peel & Stick Add-On Corner Pockets,Office Supplies,1.0,1.73,20.0,East
2016-12-04,CA-2016-126004,Easy-staple paper,Office Supplies,4.0,10.14,0.0,East
2016-12-04,CA-2016-126004,Carina Media Storage Towers in Natural & Black,Office Supplies,3.0,60.98,0.0,East
2016-12-04,CA-2016-126004,Fellowes Econo/Stor Drawers,Office Supplies,2.0,96.93,0.0,East
2017-11-06,CA-2017-100013,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",Office Supplies,2.0,7.64,0.0,West
2017-11-06,CA-2017-100013,Dax Clear Box Frame,Furniture,1.0,8.73,0.0,West
2017-11-06,CA-2017-100013,SANFORD Liquid Accent Tank-Style Highlighters,Office Supplies,2.0,2.84,0.0,West
2015-10-31,CA-2015-132570,Design Ebony Sketching Pencil,Office Supplies,2.0,1.39,0.0,East
2015-10-31,CA-2015-132570,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",Office Supplies,2.0,39.98,0.0,East
2016-05-30,CA-2016-153682,Canon Imageclass D680 Copier / Fax,Technology,2.0,419.99,40.0,East
2016-10-28,CA-2016-144344,24-Hour Round Wall Clock,Furniture,3.0,15.98,20.0,South
2016-10-28,CA-2016-144344,Large Capacity Hanging Post Binders,Office Supplies,5.0,7.48,70.0,South
2016-10-28,CA-2016-144344,Eldon Radial Chair Mat for Low to Medium Pile Carpets,Furniture,2.0,31.98,20.0,South
2016-10-28,CA-2016-144344,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",Furniture,3.0,55.02,20.0,South
2014-08-11,CA-2014-127012,"Eldon Image Series Desk Accessories, Ebony",Furniture,1.0,12.35,0.0,West
2014-08-11,CA-2014-127012,Sanford 52201 APSCO Electric Pencil Sharpener,Office Supplies,1.0,40.97,0.0,West
2014-08-11,CA-2014-127012,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",Office Supplies,2.0,11.48,0.0,West
2016-08-29,CA-2016-128727,Samsung Replacement EH64AVFWE Premium Headset,Technology,4.0,5.5,0.0,East
2016-02-15,US-2016-162859,GBC DocuBind P100 Manual Binding Machine,Office Supplies,3.0,132.78,20.0,East
2016-02-15,US-2016-162859,Advantus Push Pins,Office Supplies,4.0,2.18,0.0,East
2017-05-14,CA-2017-133641,Fashion Color Clasp Envelopes,Office Supplies,9.0,5.41,0.0,South
2014-12-12,CA-2014-168494,Hon Non-Folding Utility Tables,Furniture,6.0,127.45,20.0,West
2014-12-12,CA-2014-168494,Bretford Rectangular Conference Table Tops,Furniture,12.0,300.9,20.0,West
2014-12-12,CA-2014-168494,Bestar Classic Bookcase,Furniture,3.0,84.99,15.0,West
2017-12-18,CA-2017-115602,Staples in misc. colors,Office Supplies,6.0,6.47,0.0,East
2017-12-18,CA-2017-115602,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,Furniture,9.0,126.88,10.0,East
2017-12-18,CA-2017-115602,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,Office Supplies,13.0,131.12,0.0,East
2017-12-18,CA-2017-115602,Sanford Pocket Accent Highlighters,Office Supplies,2.0,1.6,0.0,East
2015-07-04,CA-2015-154956,Mitel MiVoice 5330e IP Phone,Technology,4.0,274.99,0.0,Central
2017-03-10,CA-2017-144638,Newell 337,Office Supplies,2.0,2.62,20.0,East
2017-03-10,CA-2017-144638,Cisco SPA525G2 IP Phone - Wireless,Technology,3.0,11.97,40.0,East
2017-03-10,CA-2017-144638,Westinghouse Clip-On Gooseneck Lamps,Furniture,1.0,6.7,20.0,East
2017-03-10,CA-2017-144638,Howard Miller Distant Time Traveler Alarm Clock,Furniture,2.0,21.94,20.0,East
2016-12-24,US-2016-168620,GBC Linen Binding Covers,Office Supplies,3.0,9.29,70.0,South
2016-12-24,US-2016-168620,Tennsco Double-Tier Lockers,Office Supplies,3.0,180.02,20.0,South
2016-12-24,US-2016-168620,Microsoft Sculpt Comfort Mouse,Technology,8.0,31.96,20.0,South
2017-10-23,CA-2017-117079,Wilson SignalBoost 841262 DB PRO Amplifier Kit,Technology,3.0,287.96,20.0,South
2016-10-28,US-2016-144393,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",Office Supplies,4.0,4.4,70.0,South
2017-07-07,CA-2017-105053,Wilson Jones Active Use Binders,Office Supplies,3.0,5.82,20.0,East
2016-10-01,CA-2016-155992,Plantronics Cordless Phone Headset with In-line Volume - M214C,Technology,2.0,34.95,0.0,Central
2016-10-01,CA-2016-155992,Westinghouse Clip-On Gooseneck Lamps,Furniture,5.0,8.37,0.0,Central
2017-09-02,CA-2017-110380,Pencil and Crayon Sharpener,Office Supplies,3.0,2.19,0.0,West
2014-12-24,US-2014-167738,Letter Size Cart,Office Supplies,1.0,142.86,0.0,West
